,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
13420,Non - Fraud,211.75,64.66119359400182,7574.6375155361075,7,14,0,92.97992113780376,87.93032944051272,36.41966708415029,806.3094849863184,71.45794307090884,0.0,4394682.756727662,7.183228966813068,0.0,0.0,3,3
13421,Non - Fraud,0.0,0.0,0.0,2,0,0,68.00366450721938,35.128604473897056,0.9464032822226525,0.0,29.46838408055526,4382055.459678377,2054072.7907455084,0.0,1.0,1.0,3,4
13422,Non - Fraud,60.38,206.16907794075001,0.0,0,7,0,89.1503766736831,85.88061500960869,43.559870327620345,0.0,-269.45740153497485,0.0,4134234.946892785,0.0,0.0,0.0,4,4
13423,Non - Fraud,99.3,1672.6103510997605,206395.87671234403,0,106,1,125.51248013463871,51.05093837574839,24.08728880237196,681.831244430671,28.862716798382678,0.0,3141910.4083286314,6.739030313313056,0.0,0.0,186,118
13424,Fraud,96.35,380.0031828906841,10796.295031709313,0,3,0,38.51010204182595,9.966740095284937,5.717530018970745,275.7738954989812,-139.6523658737026,3394032.539699737,1534804.1092555143,11.517346028074066,1.0,3.0,0,72
13425,Non - Fraud,19.76,194.82304207236726,59433.55499448553,3,4,0,7.530167846641028,12.66010250100096,5.104134472892225,924.047748166067,-845.3783499485559,0.0,4725178.069737134,0.0,1.0,1.0,3,2
13426,Non - Fraud,104.74,19100.950106607517,109450.85651560049,0,1,1,0.0,0.0,0.0,0.0,-256.0317391480244,0.0,0.0,0.0,0.0,1.0,3,2
13427,Non - Fraud,0.0,804.8012277972064,83215.91190059435,6,0,1,49.289390804581586,10.459271401624418,0.3584378645946733,1126.0132660261977,450.5385356743521,0.0,4909840.028424833,0.0,0.0,1.0,5,1
13428,Non - Fraud,257.76,10530.557196142925,22416.942241132092,85,5,0,75.76824879626089,54.6081720958022,57.535091224017094,948.1364903332924,104.24766589721705,0.0,4229765.754924928,0.0,0.0,0.0,4,3
13429,Non - Fraud,221.71,3549.66506706262,326602.76125302236,69,435,0,15.553324408357497,26.512731313831754,0.0,0.0,183.05715963676096,0.0,3445358.1322890967,12.470440755689339,0.0,1.0,185,115
13430,Non - Fraud,83.52,9.291840746804027,249.6845154918242,3,0,0,106.85197983833456,22.555979736937516,0.7661187391180274,0.0,-708.9029994621085,0.0,5977157.604207263,0.0,0.0,0.0,4,3
13431,Non - Fraud,289.73,3946.9413522254545,41325.023412039256,2,108,1,48.89731313260269,21.67665042821669,0.0,0.0,-691.4251129712601,655558.4993525032,2950530.0142799066,5.440711359829287,0.0,3.0,187,310
13432,Fraud,96.88,178.4978212951446,0.0,0,0,0,58.27323786393781,3.0531121553314424,1.0466591863192836,478.5508380911009,276.942847987676,8248826.666830742,0.0,0.0,0.0,1.0,0,72
13433,Non - Fraud,223.16,120.08645875848568,0.0,7,0,0,77.09746166613454,44.11009630069658,34.65478985002041,0.0,90.15154880071648,0.0,4336771.193386139,5.07811967003358,0.0,0.0,3,1
13434,Non - Fraud,9167.76,6087.9248464412285,50785.783677989486,0,3,0,39.147123618202464,15.813607748783769,0.7946420542278102,0.0,-300.131466039533,0.0,0.0,2.991406835596518,0.0,0.0,5,258
13435,Non - Fraud,158.98,29.769072242781206,9315.55446541786,12,12,0,43.626440645277896,67.85758482593828,44.77339395669672,0.0,-415.1514857035261,0.0,7148999.933617355,0.0,0.0,0.0,5,2
13436,Fraud,3557.48,326.0686415396664,12376.90001815551,5,9,0,12.791374245705988,0.0,5.269283600282897,676.851186187193,601.8523773106938,0.0,1741421.1270529064,0.0,0.0,1.0,-1,0
13437,Non - Fraud,2138.81,3980.585253813014,427649.2861057898,92,264,0,30.503942062134485,4.088675572441833,0.0,629.1311359076984,351.70393462362154,20800076.00342889,0.0,0.0,6.0,3.0,46,411
13438,Non - Fraud,235.37,0.0,319.82170448761235,4,0,0,76.84887422881059,46.57278978609962,16.47212826817618,81.15213287404634,-628.4449423644784,0.0,2050182.0469224753,2.4576220139609,0.0,0.0,3,2
13439,Non - Fraud,0.0,716.6345926214658,972660.3149456136,236,400,0,37.57346316293131,0.0,3.4884225785090366,0.0,167.70982798464684,0.0,1756077.3407780705,3.6452946317443122,0.0,0.0,3,5
13440,Non - Fraud,167.02,18.18762840212476,0.0,12,0,0,1104.0227107180663,41.210877118900896,40.082980363687184,249.16068097148633,-61.25585113493822,9868380.10715755,2554037.675163775,0.0,0.0,0.0,3,2
13441,Non - Fraud,12.23,2560.984047502658,7990.08962007771,5,6,0,19.80035256260689,30.242301557419246,29.18035791465231,0.0,-182.22592416855508,0.0,0.0,0.0,0.0,1.0,4,3
13442,Non - Fraud,2813.28,5517.457605560782,318792.0477754435,16,1461,0,16.915617491053723,0.0,2.9892163366999456,0.0,226.49352716720804,0.0,4030721.607647716,4.8617158991419425,1.0,3.0,186,119
13443,Non - Fraud,18869.07,5963.408302624596,377442.0875336014,12,0,0,0.0,0.0,0.0,0.0,52.4178749106269,0.0,1323346.8126722614,0.0,14.0,17.0,105,300
13444,Non - Fraud,68.82,5046.77332743779,196590.51619528566,978,696,0,90.51852301178724,39.63765803103128,0.0,112729.0098240202,2190.393470696173,2384994597.3283415,10605846.986517698,7.175490192879642,40.0,46.0,129,432
13445,Fraud,0.0,452.04149944231204,22491.76673782726,9,5,0,21.270999803543923,0.0,3.0498501687572066,0.0,502.92152470009813,0.0,2085734.914883512,2.0656678047568597,0.0,1.0,0,74
13446,Non - Fraud,137.01,13259.99186985943,293283.1920131425,13,29,1,46.54351034822238,9.382573323679459,0.37892561041376793,1074.5876532314458,727.4421258723029,0.0,288085.0570024076,0.0,0.0,2.0,184,310
13447,Non - Fraud,0.0,3895.9736874820005,1280720.736277526,798,90,0,110.62921007398185,33.83410708985252,0.0,527.5128482562936,-271.6195511061155,0.0,2956822.9533247696,3.4343570151350895,1.0,58.0,279,408
13448,Non - Fraud,57.16,285.4092082023585,6589.386596724953,6,0,0,52.32344289585093,36.95768323971791,1.8270025975258744,0.0,-159.27648383711877,0.0,917882.3880059802,0.0,0.0,0.0,2,2
13449,Non - Fraud,0.0,389.39133146918937,63461.20720386121,8,1041,1,77.15693171165829,0.0,0.0,255.30668741616702,32.88187532456401,0.0,275605.14419166115,0.0,0.0,3.0,188,414
13450,Non - Fraud,128.14,0.0,23946.984878922798,54,7,0,75.36724510279788,10.095027801725452,1.839446951413457,311.31667856517157,582.0438731576248,0.0,1469889.5857104838,0.0,0.0,0.0,4,2
13451,Non - Fraud,118.94,0.0,7414.589952574998,4,0,1,64.851835917225,55.13619257405527,28.95721926858792,78.28717434255961,-326.14108188119826,8178780.55612132,4238331.794435503,0.4976058225787025,0.0,0.0,5,4
13452,Fraud,137.08,30.732710608001554,5265.649829571033,2,9,0,0.0,0.0,0.0,0.0,176.748057487135,0.0,2499531.975741309,0.0,0.0,1.0,3,80
13453,Non - Fraud,26109.13,492.65029449356274,69762.6834572946,5,0,0,75.25715934271226,59.63212043427927,38.853415935066884,639.6717259239527,372.5451648917998,8796061.61998101,5212143.8007197585,0.0,1.0,2.0,6,206
13454,Non - Fraud,280.1,296.12368791879175,0.0,15,5,0,1047.0813794169621,944.0461319687902,662.518719219556,0.0,120.9495311519824,0.0,2364132.403861617,0.0,0.0,0.0,6,3
13455,Non - Fraud,6392.21,0.0,3179.447743036491,9,6,0,26.942443083870526,28.61520267014161,7.498186859545478,582.0801873608448,293.2040679548191,14272818.188056745,0.0,0.0,1.0,0.0,3,404
13456,Fraud,77169.26,739.8430666313537,30396.163464904836,2,1,0,78.06827486551421,4.805276645244211,2.821797733519774,0.0,910.5198738262251,12111476.839783529,3890515.4076819243,0.0,1.0,3.0,1,207
13457,Fraud,216.76,269.7861274052787,3752.917708262244,6,11,0,107.32813725772465,4.484722050041626,2.9517452707376433,200.78349191978924,-71.61422408896024,0.0,0.0,16.579596484961865,0.0,3.0,-1,149
13458,Non - Fraud,1.99,10403.369586626928,67597.80287902974,9,0,0,48.77599843087246,17.248798749307834,1.3596958228048985,535.5860421626596,311.7638093480873,0.0,236306.02171337587,0.0,0.0,0.0,2,3
13459,Non - Fraud,34726.97,10860.995474771338,458006.249518944,0,0,0,15.854462101412615,10.907980799589431,0.0,0.0,1082.990707312703,0.0,4634839.280669685,1.454343816689006,14.0,5.0,185,251
13460,Non - Fraud,223.62,0.0,39915.60221819605,10,9,0,61.8686785820887,0.41302921338484566,4.045831264065131,522.4420874719149,-82.42106207331068,0.0,1178881.518512649,2.070413549859404,0.0,0.0,4,2
13461,Fraud,297.74,255.37160105833095,1884.154669072787,0,6,1,105.25712821615556,41.724139454090434,3.2961758233061147,974.7708140870001,152.35073885715747,0.0,5126701.661815009,0.0,0.0,1.0,1,69
13462,Non - Fraud,137.54,80448.58714301017,57354.70053288035,10,13,0,26.749649622676216,16.357153888841335,34.729052100128555,600.8586822102604,-446.6572476407506,12993068.450040957,814927.5987390454,0.0,0.0,1.0,3,198
13463,Non - Fraud,96.63,251.44301834280162,2995.2294196379426,10,0,0,37.298721368698466,0.0,4.909769469837973,815.308472794256,-1030.4080245568773,14489467.280098762,6723197.232566994,0.0,0.0,0.0,4,3
13464,Non - Fraud,86.89,2429.322683470738,235369.22485060192,7,3,0,0.0,0.8338644960354742,0.0,0.0,-233.37248371040747,0.0,0.0,10.515034074651657,0.0,2.0,2,2
13465,Non - Fraud,0.0,0.0,3982.055799808565,5,4,0,1.7759049176979325,0.0,0.0,401.00425746491953,80.60895518078806,0.0,0.0,9.594206443321795,1.0,0.0,3,3
13466,Fraud,159.64,494.8899354829406,29905.136025467575,0,16,0,54.502100219749565,0.0,5.495355043460707,591.8018402753573,155.59351743281164,0.0,2601767.6211535,0.0,1.0,4.0,2,378
13467,Fraud,139.71,0.0,10281.958503310743,0,5,0,120.09167078031314,34.823914039683956,4.513007710361132,0.0,1532.3864541910193,12223454.416120252,2116204.203474992,0.0,0.0,0.0,0,3
13468,Fraud,257.98,329.08205577002536,1839.085527064824,1,11,0,64.332739183808,26.829303336866033,3.7574825591324226,693.7998027388692,94.8238357805262,0.0,1566255.808941047,0.0,0.0,1.0,0,74
13469,Non - Fraud,2925.57,561.0490774826087,547999.8704059582,12,10,0,51.077768234212826,50.00711937114147,0.6020005565341078,706.5148668277701,1474.1631389453798,0.0,2826057.711063346,0.0,15.0,35.0,277,409
13470,Non - Fraud,0.0,3396.949212674601,59029.89606796328,0,21,1,49.18145576016309,18.80311488221175,0.0,0.0,425.49515027347803,0.0,4594733.843102588,6.380401535741951,0.0,3.0,189,309
13471,Non - Fraud,6597.77,48058.06804588972,329866.30398471805,3,0,0,31.11234243830519,19.447781028860028,0.0,0.0,-691.3229548123915,0.0,2007318.4568593472,0.0,11.0,13.0,262,240
13472,Fraud,22375.56,218.270028871923,36298.3000542168,6,4,0,27.041751552601635,20.707020201651076,5.2954190285972444,454.0302643091924,958.7619283177537,483285.72962418897,0.0,13.081660961601916,0.0,10.0,0,188
13473,Non - Fraud,3121.56,10860.607797641773,434125.4640391626,121,87,0,10.989405395989635,12.868785587249555,2.803128362761572,0.0,372.4503621203696,26119778.26814463,3501458.5822654646,0.0,0.0,1.0,4,76
13474,Non - Fraud,240.76,0.0,1770.85523061197,2,10,0,97.09104832637539,58.103219860722746,45.40660330546084,609.7312206738973,-569.793454413704,0.0,4948812.186159562,0.0,1.0,0.0,3,0
13475,Non - Fraud,39.98,40.21882309171808,3215.6751199891587,0,0,0,19.71201550110589,31.316530220194245,2.24356450296707,0.0,1038.3243369752656,0.0,2390051.8768685004,0.0,0.0,0.0,4,4
13476,Non - Fraud,2293.46,2139.488916255047,1673.300423048748,7,11,0,24.97914519170433,0.0,1.0804045618157299,130.8489700153334,741.2571037155967,2391833.480017529,1227062.7797697596,0.0,0.0,1.0,2,436
13477,Non - Fraud,0.0,3165.1651663768466,815381.455621621,24,246,0,52.395594443292936,0.0,0.0,0.0,177.07776830133113,0.0,857220.5039169645,0.9384273926142437,0.0,8.0,188,429
13478,Fraud,137.66,76.90922314254324,1059.7556817309667,0,2,0,59.90786118199192,15.203206277356438,7.114354384304148,222.91040092577003,-37.30810270082596,19850817.302205015,3070961.9958826797,0.0,0.0,1.0,-1,70
13479,Non - Fraud,327.9,163324.73377567183,381609.3782203671,6,12,0,33.75592176022904,4.990562525198156,2.7429322463514345,0.0,-742.8351105435189,0.0,249376.92493867897,0.0,0.0,0.0,2,1
13480,Non - Fraud,156.31,3416.7632409329367,276340.4837830938,3,9,0,89.13118567234568,33.604396372643016,46.81421612939123,0.0,156.18310002895916,0.0,0.0,1.668519414484973,0.0,0.0,2,2
13481,Non - Fraud,208.44,1.5908195139136012,7806.541998565279,6,3,0,79.19063079959278,55.93458710852816,45.56039638426251,0.0,-49.23478449203741,0.0,5998470.287810517,0.0,0.0,1.0,2,1
13482,Non - Fraud,3617.01,900.6879138475234,296912.7499833839,1308,6,0,124.60645310873946,44.09817257168479,4.016597541626238,2130.01122798317,2723.9055769154193,2753723992.1643114,8026971.648707468,0.0,68.0,40.0,116,197
13483,Non - Fraud,103.64,7.648087843216516,0.0,10,3,0,0.0,31.436055360229616,2.5773795117888243,360.3092390340253,-234.55060874690312,0.0,3626941.4392329114,0.0,0.0,0.0,3,2
13484,Fraud,169.17,0.0,756.3280503930694,0,12,0,45.516788467877475,0.0,1.525057086125141,1100.914975026541,-77.19648951244588,0.0,7374999.065971852,0.0,0.0,2.0,0,73
13485,Non - Fraud,7705.82,1672.634432945877,941560.3898994579,11,12,0,16.33028864146931,1.8029644045099822,0.0,99.09236802528798,62.86512778464106,0.0,0.0,0.0,1.0,5.0,185,427
13486,Non - Fraud,215.25,7777.074279520409,64386.21086278881,5,14,0,33.76024083846107,17.66909046401896,48.092997665618476,0.0,-414.87075508295476,8199524.140032582,7785518.324908661,0.0,0.0,0.0,3,2
13487,Non - Fraud,203.31,9301.002556345224,4903.643844483918,6,0,0,30.678420249293794,18.435927303765453,3.1349013247660573,0.0,-13.910680268539572,17202316.028743073,0.0,0.0,0.0,0.0,3,3
13488,Fraud,334.83,287.9330052069298,8473.664817462704,0,3,0,108.39415988236013,15.416264163701356,3.5930915674535213,0.0,71.8031169155156,19693324.81873807,3366036.8060877207,0.0,1.0,2.0,3,74
13489,Non - Fraud,0.0,0.0,0.0,2,0,0,100.44345596827904,61.64755219934253,44.89024130752858,1005.6726469251548,713.5333111165355,29346609.98810579,3814074.4436790366,2.182245274087815,0.0,1.0,3,207
13490,Non - Fraud,178.84,122.09735425046107,3650.148605250215,7,0,0,0.0,19.123923291023956,0.0,0.0,-217.78398450652034,0.0,3511514.5473879753,0.517084608173832,0.0,1.0,5,5
13491,Non - Fraud,203.8,2671.42286528003,7950.280785214141,3,16,0,0.0,13.95153272747945,0.0,599.8833741553307,517.2520854840972,0.0,0.0,0.0,0.0,1.0,185,3
13492,Fraud,295.36,0.0,0.0,0,11,0,0.0,0.0,2.5562729407770886,0.0,-430.1936244995725,0.0,742275.1355123458,3.84685170910297,0.0,1.0,1,76
13493,Fraud,170.38,827.1440786947958,131889.78200091634,13,71,0,21.258874178905792,12.894549775635442,3.981254116554905,1537.4157246440768,1110.3728830285072,0.0,489005.5320124058,0.0,1.0,2.0,0,116
13494,Non - Fraud,369.39,0.0,3844.1912561753834,820,1,0,0.0,0.0,0.05239349487522138,1854.7811873597952,-798.8422995617136,2828803.5254559075,3016081.9216674734,0.0,1.0,0.0,3,1
13495,Non - Fraud,48.95,51.64627217456334,578.2510596870309,4,2,1,15.896094442072577,7.951067806979873,3.2817733582164026,0.0,-726.6825311347801,0.0,3164170.131062761,0.0,0.0,0.0,4,1
13496,Non - Fraud,425.56,4199.209076742931,216504.30765995034,10,143,0,14.930462813053992,12.702224863072452,2.517884703200648,798.0393568820475,-297.0754140040802,0.0,82742.46263740511,0.0,0.0,3.0,184,312
13497,Non - Fraud,166.02,0.0,0.0,0,0,0,51.19228777736605,12.794376059440493,0.0,0.0,-59.46516720365495,0.0,2769536.756434718,15.588798726024832,0.0,0.0,3,3
13498,Non - Fraud,0.0,54482.67619126872,590226.4344587345,6,0,1,73.61315669848727,37.72055813167785,0.6435579469778616,0.0,603.4517282975213,0.0,4331943.049507353,0.3298845677871722,1.0,2.0,1,1
13499,Non - Fraud,94.12,148.3196312689451,946.626118319005,2,0,0,9.498317532766034,33.56138744579208,3.4129591328845317,839.8166857975642,-362.70478713506736,0.0,3204949.2711304487,0.0,0.0,0.0,4,3
13500,Fraud,157.19,235.73215187278922,1808.3867031214618,0,0,0,115.46682475042346,33.504272576366176,7.569934183863258,2287.80193735984,12.45634285725697,0.0,863119.4457661576,0.0,0.0,0.0,1,83
13501,Non - Fraud,0.0,0.0,0.0,1,0,0,0.0,8.407394206475963,0.0,0.0,196.810248209991,0.0,4647362.849023793,0.0,0.0,0.0,2,0
13502,Non - Fraud,185.06,1185.168968528162,0.0,1,0,0,96.39271646391583,41.797232587175785,0.914066393019902,0.0,551.5002924832581,0.0,2962089.330868988,0.0,0.0,0.0,4,3
13503,Fraud,3111.09,2618.4212841201597,45435.79689689008,10,21,0,44.99286199912389,0.0,0.46239204322271754,0.0,145.34137967690776,922012.5102295711,1289718.6614617626,4.631279369155084,1.0,1.0,238,405
13504,Non - Fraud,190.66,338.38281063236894,3626.2828528686214,0,5,0,34.21347025017574,1.2147975563493318,1.3724941034907103,90.34186028279728,-691.0488737592519,0.0,3537097.3412709045,0.0,0.0,0.0,3,1
13505,Non - Fraud,1760.15,23890.355865050056,535476.6100470007,9,7,0,7.307938257016012,5.717470440314013,2.2260173069131026,0.0,306.8136150277332,16945024.011178836,843527.1649460938,0.0,0.0,0.0,108,265
13506,Fraud,132.43,0.0,0.0,0,0,0,71.4512661333433,0.0,0.30350278968569655,19.13910118227426,-381.38457365211167,0.0,2176632.7703081183,0.0,0.0,1.0,2,76
13507,Non - Fraud,2179.63,0.0,3007.7439430328704,1,7,0,18.126921510468968,15.891735824259174,0.0,47.19767078655434,486.14815802123,0.0,2132398.882440391,0.0,1.0,0.0,4,3
13508,Non - Fraud,923.95,42516.18700008564,190804.0271619629,0,0,1,25.38444369891492,0.0,0.0,156.53996745276538,324.4437543237173,0.0,1526732.072345014,8.042847404952811,1.0,1.0,2,-1
13509,Fraud,112.55,90.88940449029491,0.0,2,0,0,44.62978920951116,0.0,4.2533054280639595,288.16918660068984,77.36247105009858,0.0,2893816.2781488104,0.0,0.0,1.0,-1,67
13510,Non - Fraud,225.79,0.0,0.0,2,0,0,0.0,1.8247722773078703,3.585774741814622,0.0,-218.87462501060295,0.0,1743273.0343609941,0.0,0.0,0.0,3,-1
13511,Non - Fraud,69.47,56.644934806167576,64783.7538766769,2,9,0,5.408377650843363,5.140349508579144,0.0,0.0,894.1159481982477,0.0,994880.5249762699,0.0,0.0,3.0,187,449
13512,Non - Fraud,246.59,1.5019717645692765,0.0,4,0,0,909.1961399844442,840.4354394825226,669.5957765389519,1725.5886026771996,-1429.7258419577402,0.0,4580284.869492578,0.0,0.0,0.0,4,0
13513,Non - Fraud,277.56,0.0,0.0,7,0,0,67.52579092702004,71.6279571470098,29.951936424713878,643.1530326582613,-380.48636197091633,0.0,1504993.978488769,0.0,0.0,0.0,4,4
13514,Fraud,158.28,14.837257786391305,0.0,1,3,0,28.92224247985912,2.2611838710305623,3.107276630017128,459.2025823871736,57.214722869189984,1850208.3601867708,2670219.513142485,0.0,0.0,1.0,-1,71
13515,Fraud,193.31,2400.9014173654336,31697.649542408784,4,0,0,73.6435093626715,0.0,2.128154749316196,741.8683701437233,-408.3575595061198,6029429.130879317,1371401.4750052064,0.0,0.0,1.0,0,71
13516,Fraud,0.0,38233.39058075746,207778.35978708707,0,6,1,44.45893856277707,0.0,0.0,0.0,861.6939947438669,0.0,3863268.496329473,33.7841305897923,0.0,0.0,-1,-1
13517,Fraud,234.62,284.7697496961554,11870.528892446155,4,11,0,34.088694964217275,0.0,2.984368471529855,760.8984281493401,432.9526958708956,0.0,5150998.327674327,11.953110203245883,1.0,2.0,-1,73
13518,Fraud,282.83,203.70256352169233,13149.691168693036,1,2,0,80.62082804202122,12.849825743026525,6.606379270341141,454.65441258954473,-441.07944931493915,0.0,4422620.927467536,7.571671567277508,1.0,1.0,1,76
13519,Non - Fraud,325.44,0.0,4174.632629844044,10,0,0,0.0,37.05398848641452,2.349420361176295,0.0,610.7698930178204,0.0,715567.7111457082,2.8866281069364947,0.0,0.0,3,2
13520,Non - Fraud,207.59,49265.502358096826,190119.64271002862,2,0,0,5.569553385868733,15.591652771579055,5.352558297670239,0.0,618.7183921525505,0.0,4094202.835147162,0.0,0.0,0.0,4,1
13521,Non - Fraud,241.09,892.7212786834602,388448.1764078758,258,654,0,83.93897423188207,38.24755038927994,0.0,1626.0735938552625,1502.1614583786372,23330175.35312218,4293825.671184462,20.067349225290727,1.0,9.0,187,453
13522,Non - Fraud,28750.68,4912.563912213236,24849.031450807717,428,15,0,40.88857684370151,0.0,0.0,0.0,777.6731811427951,3135483.1440537293,3197793.2906093565,3.974438689452201,53.0,2.0,120,57
13523,Non - Fraud,135.38,169.5920640296975,0.0,4,0,0,0.0,5.869198465705729,0.8706208841959446,0.0,-339.54493814478286,0.0,804055.4535367761,3.684661486227054,0.0,0.0,3,3
13524,Non - Fraud,114.18,143.42098083277472,11848.163139001928,12,12,0,79.18113676858633,28.079374587033765,2.042377364577095,0.0,921.6393622122406,0.0,0.0,0.0,1.0,0.0,2,77
13525,Non - Fraud,318.38,0.0,0.0,11,3,0,1547.0786355462485,1104.07458971153,649.9145656486852,3435.595081603933,-855.5122164178058,0.0,4708861.181069277,0.0,0.0,0.0,5,3
13526,Non - Fraud,153.69,48.7429029685986,31611.31098643566,6,1,0,25.118359362440586,8.795610388349111,0.940273560674484,446.4617737800847,30.773332666845597,8350752.865635592,665971.7434878938,0.0,0.0,1.0,3,2
13527,Non - Fraud,217.7,4020.014129564285,385286.1617134679,102,129,0,86.31324080010228,20.653084647529326,0.0,0.0,1342.9913199894975,22010794.403862525,1899660.8316902313,17.236210851186932,35.0,40.0,119,424
