,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name
3730,Non - Fraud,158.58,0.0,317.15,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3731,Non - Fraud,1134.99,3438.13,329106.68,190,33,0,9.999074,2.487427,0.51969,98.74113528,-16.65603153,245040.593,244661.2084,0.0,5.0,25.0
3732,Non - Fraud,5.7,544.96,80281.52,126,146,0,22.614,4.193979,4.859211,612.260612,0.060273,666.0,0.0,0.0,0.0,1.0
3733,Fraud,0.0,0.0,63.28,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,Non - Fraud,13214.65,16443.62,389085.28,17,10,0,14.995,4.464757,2.621059,44.558,0.08957159,120010.489,220.0,0.0,1.0,6.0
3735,Fraud,1175.92,733.46,4552.23,2,3,0,9.99,3.826667,5.739139,11.478278,0.0017219999999999,0.0,100.0,0.0,1.0,0.0
3736,Non - Fraud,24.26,2792.8,14085.27,5,5,0,40.0,24.127981,24.127099,120.6354953,0.00441159,0.0,0.0,0.0,0.0,0.0
3737,Non - Fraud,108.0,1.24,326.48,3,2,0,72.584331,50.5,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0
3738,Non - Fraud,5.16,0.0,325.22,63,1,0,6333.016626,6333.016626,100.523561,6332.984349,0.032277,0.0,0.0,0.0,0.0,0.0
3739,Fraud,298.53,3065.2,57481.98,18,17,0,10.0,1.788253,1.688423,30.39161298,0.008694,100.0,0.0,0.0,0.0,1.0
3740,Non - Fraud,0.0,0.0,47.4,1,1,0,0.179477,0.179477,0.178973,0.17897283,0.000504,0.0,0.0,0.0,0.0,0.0
3741,Non - Fraud,5815.87,203.93,957766.52,161,105,0,5.17332,0.162932,0.073801,11.88199792,5.225907102,1005.491514,0.0,0.0,0.0,11.0
3742,Non - Fraud,0.0,0.0,38.82,1,1,0,0.481577,0.481577,0.48053,0.480529613,0.001046957,0.0,0.0,0.0,0.0,0.0
3743,Non - Fraud,6062.88,0.0,12125.75,2,1,0,0.67675,0.67675,0.337871,0.67574201,0.001008,0.0,0.0,0.0,0.0,0.0
3744,Non - Fraud,9811.44,21470.73,434254.62,18,12,0,1.010409,0.218329,0.144222,2.595998267,0.023952946,1382.696521,1136.696521,0.0,5.0,13.0
3745,Non - Fraud,0.0,44166.17,88332.33,0,2,1,144.94086299999995,72.47043199999997,0.0,0.0,144.94086330000005,0.0,0.0,0.0,0.0,0.0
3746,Non - Fraud,25.06,0.0,75.18,3,2,0,77.488153,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0
3747,Non - Fraud,23.84,0.18,71.9,3,2,0,87.561705,50.5,33.666151,100.9984519,0.001548055,0.0,0.0,0.0,0.0,0.0
3748,Non - Fraud,0.0,5777.96,603019.68,1,104,0,157.96,39.92250900000001,4151.939205,4151.939205,0.0017,1502.858507,0.0,0.0,0.0,5.0
3749,Fraud,0.0,0.0,28095.67,1,1,0,13.0,13.0,12.99,12.99,0.01,0.0,0.0,0.0,0.0,0.0
3750,Non - Fraud,4913.51,20847.99,1122209.77,12,51,0,14.303281,1.275593,2.995108,35.9413,29.11392643,1422.319703,0.0,0.0,0.0,12.0
3751,Non - Fraud,0.0,0.0,382.15,1,1,0,0.05,0.05,0.04938,0.04938,0.00062,0.0,0.0,0.0,0.0,0.0
3752,Non - Fraud,0.0,1791.89,245489.48,0,137,1,0.684174,0.258371,0.0,0.0,35.39688745,2.242354203,0.0,0.0,0.0,3.0
3753,Non - Fraud,9.29,12169.26,60892.75,5,5,0,15.437498,5.971298,5.970857,29.854286,0.002205,0.0,0.0,0.0,0.0,0.0
3754,Fraud,0.0,26560.16,159360.97,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,Non - Fraud,1876.99,690.72,5826.13,2,3,0,0.221156,0.087982,0.131553,0.263105795,0.00084002,0.0,0.0,0.0,0.0,0.0
3756,Fraud,0.0,674.2,15237.23,1,7,0,5.0,1.59329,11.15217,11.152170300000002,0.0008609999999999,13.37,0.0,0.0,0.0,2.0
3757,Non - Fraud,5.34,127607.06,382837.2,3,3,0,6.021215,3.72995,3.729369,11.18810837,0.001743,0.0,0.0,0.0,0.0,0.0
3758,Non - Fraud,7.63,1039.33,505648.85,479,483,0,1.009706,0.266841,0.268005,128.3741991,0.510233305,10084.0,0.0,0.0,0.0,1.0
3759,Non - Fraud,110.71,3289.93,703743.23,235,206,0,1.024623,0.99802,0.874416,205.487698,0.104504443,88.01,100.0,0.0,1.0,2.0
3760,Non - Fraud,0.0,0.0,2.12,1,1,0,1.0,1.0,0.999442,0.999441931,0.000558069,0.0,0.0,0.0,0.0,0.0
3761,Non - Fraud,5680.31,16390.95,423768.32,20,19,0,5.782719,0.578164,0.32105,6.421,4.56410967,1654.621726,579.5176036,0.0,1.0,16.0
3762,Non - Fraud,0.0,0.0,16.32,1,1,0,0.905553,0.905553,0.905049,0.90504858,0.000504,0.0,0.0,0.0,0.0,0.0
3763,Non - Fraud,18.32,0.0,54.97,3,1,0,101.0,101.0,33.665988,100.9979647,0.002035312,0.0,0.0,0.0,0.0,0.0
3764,Non - Fraud,1812.55,2548.73,376364.5,15,137,0,2.46875,0.072512,0.661406,9.921085621,0.013043231,55.50927984,0.0,0.0,0.0,4.0
3765,Non - Fraud,197.01,1660.61,373073.3,73,216,0,1.019947,0.29649,0.874733,63.85552077,0.186243014,453.7617487,0.0,0.0,0.0,6.0
3766,Non - Fraud,11.9,7.35,104984.1,6910,3094,0,5999.99895,32.957226,11.953699,82600.06062,19369.59509,107550031.2,4809531.096,0.0,24.0,79.0
3767,Non - Fraud,2.22,2496.45,9994.67,4,4,0,2.0,1.25,1.249517,4.998067196,0.001932804,0.0,0.0,0.0,0.0,0.0
3768,Non - Fraud,21963.75,2033.09,275763.55,12,6,0,81.188928,28.184379,14.927607,179.131287,-10.02501462,5204.1653270000015,0.0,0.0,0.0,9.0
3769,Non - Fraud,7.53,183.78,750.15,2,4,0,2.395,0.785,1.569344,3.138688364,0.001311636,0.0,0.0,0.0,0.0,0.0
3770,Non - Fraud,15.95,0.0,63.8,4,1,0,101.0,101.0,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0
3771,Non - Fraud,9.02,12.37,952.85,59,34,0,49.99952800000001,3.4551580000000004,1.990643,117.44796370000002,0.027399237,0.0,0.0,0.0,0.0,0.0
3772,Non - Fraud,36979.34,52812.74,559898.43,8,5,0,11.107033,3.028434,1.892127,15.13701716,0.005153631,0.0,0.0,0.0,0.0,0.0
3773,Non - Fraud,159.16,0.0,318.32,2,1,0,101.0,101.0,50.54868,101.0973598,-0.097359782,0.0,0.0,0.0,0.0,0.0
3774,Non - Fraud,163726.23,0.0,327452.45,2,1,0,0.002465,0.002465,1.7e-05,3.44e-05,0.00243068,250.0,250.0,0.0,1.0,1.0
3775,Non - Fraud,0.0,20174.12,161392.93,0,8,1,84.52,30.42575,0.0,0.0,243.406,5.447748497,0.0,0.0,0.0,1.0
3776,Non - Fraud,19.72,3597.93,394304.23,108,109,0,9.99,1.303821,1.314447,141.96029140000005,0.156244515,1e-12,0.0,0.0,0.0,1.0
3777,Fraud,0.0,1504.79,383722.22,1,22,0,10.0,1.033376,22.73342,22.73342029,0.0008609999999999,110.347,0.0,0.0,0.0,6.0
3778,Non - Fraud,17339.13,44006.28,253392.72,7,3,0,0.18063,0.078543,0.031066,0.2174626,0.01816782,12269.0,3.000000032,0.0,3.0,11.0
3779,Fraud,2126.21,1670.14,23234.15,7,5,0,3.8,1.245294,0.889166,6.224159052,0.00231,1500.0,0.0,0.0,0.0,2.0
3780,Non - Fraud,8608.93,39682.31,874488.88,14,19,0,1.211285,0.187684,0.254061,3.55686085,0.009133191,0.0,0.0,0.0,0.0,0.0
3781,Non - Fraud,0.0,1807.7,3615.4,0,2,0,0.0,0.0,0.0,0.0,0.0,6.71e-08,6.71e-08,0.0,1.0,1.0
3782,Non - Fraud,12584.12,7560.42,332260.65,24,4,0,8.570948,3.031477,0.5040060000000001,12.09615462,0.029754858,2904.715931,2857.27144,0.0,2.0,6.0
3783,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,Non - Fraud,0.0,0.0,285965.37,1,1,0,1.792785,1.792785,1.792688,1.792688108,9.67e-05,334.6651095,0.0,0.0,0.0,5.0
3785,Non - Fraud,0.0,22346.56,201119.05,0,9,1,42.4,10.389878,0.0,0.0,93.5089,3.570466508,0.0,0.0,0.0,1.0
3786,Non - Fraud,9153.5,20998.2,484586.98,30,10,0,4.426343,1.0798370000000002,0.404149,12.1244802,-1.326111447,55668.26759,41070.19175,0.0,4.0,10.0
3787,Non - Fraud,161.78,0.84,325.23,2,2,0,66.768898,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3788,Non - Fraud,40.91,50390.16,504310.72,10,10,0,40.0405,8.750200999999999,8.749545,87.49544543,0.006561175,4735.708360000001,4735.708360000001,0.0,1.0,1.0
3789,Fraud,0.0,58.23,7751.75,1,3,0,0.790611,0.530204,1.58975,1.58974978,0.0008609999999999,0.0,0.0,0.0,0.0,0.0
3790,Non - Fraud,45175.21,3038.49,141602.6,3,2,0,13.8,11.725,7.816219,23.44865821,0.0013417879999999,0.0,0.0,0.0,0.0,0.0
3791,Non - Fraud,0.0,5805.89,319323.88,0,55,1,1.001795,0.794772,0.0,0.0,43.71245099,0.8451219999999999,0.0,0.0,0.0,2.0
3792,Non - Fraud,19.45,822.13,576861.75,620,687,0,63.856508,1.142049,1.264737,784.1369963999998,0.45055256,53.79459157,0.0,0.0,0.0,1.0
3793,Non - Fraud,6031.75,92991.88,678586.3,20,6,0,7.921883,1.641776,0.732032,14.64064127,-4.789984536,419.3414525,52.2680061,0.0,5.0,7.0
3794,Non - Fraud,2.86,0.42,9.42,3,2,0,1439.261728,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3795,Non - Fraud,0.0,0.0,21.8,1,1,0,1.633328,1.633328,1.632824,1.63282385,0.000504,0.0,0.0,0.0,0.0,0.0
3796,Non - Fraud,2.97,9105.66,54651.8,6,6,0,10.429022,2.587337,2.586917,15.5215016,0.00252,0.0,0.0,0.0,0.0,0.0
3797,Non - Fraud,0.0,8700.31,200107.02,0,23,1,25.5,1.858881,0.0,0.0,42.75426157,0.242875106,0.0,0.0,0.0,1.0
3798,Non - Fraud,0.0,0.0,1.87,1,1,0,4.995,4.995,4.994528,4.994528364,0.000471636,0.0,0.0,0.0,0.0,0.0
3799,Fraud,0.0,10340.4,155106.0,0,15,0,7.9,1.850493,0.0,0.0,27.7573979,1538.382781,0.0,0.0,0.0,11.0
3800,Non - Fraud,0.0,0.0,5.7,1,1,0,0.130217,0.130217,0.129745,0.129744934,0.000471636,0.0,0.0,0.0,0.0,0.0
3801,Non - Fraud,680.0,548.97,207261.45,40,328,0,0.179341,0.101624,0.832484,33.29936256,0.033174692,107.8467388,0.0,0.0,0.0,1.0
3802,Fraud,1297.82,3672.33,90539.45,16,19,0,8.383471,1.262807,1.4980209999999998,23.96834178,0.024985152,1.337000004,4e-09,0.0,1.0,3.0
3803,Non - Fraud,0.0,2553.81,10740.2,1,2,0,1.515,1.2675,2.534559,2.534559,0.000441,0.0,0.0,0.0,0.0,0.0
3804,Non - Fraud,827.85,1094.74,620747.58,45,533,0,2.351341,0.464187,5.488878,246.9995052,0.412427132,54521.55532000001,0.303048689,0.0,2.0,17.0
3805,Non - Fraud,2.19,3633.97,14544.65,4,4,0,45.5,14.125,14.124479999999998,56.49791888,0.002081124,0.0,0.0,0.0,0.0,0.0
3806,Non - Fraud,42306.41,6300.65,796614.9,16,19,0,5.36611,1.7994139999999998,2.136187,34.17899917,0.009867734,182.153176,0.0,0.0,0.0,1.0
3807,Non - Fraud,0.0,6516.91,319328.75,0,49,1,1.034315,0.863375,0.0,0.0,42.30539257,1.099068951,0.0,0.0,0.0,2.0
3808,Non - Fraud,24.02,0.42,72.88,3,2,0,92.998721,50.5,33.666151,100.99845390000002,0.001546075,0.0,0.0,0.0,0.0,0.0
3809,Non - Fraud,9.69,24586.57,418136.47,17,17,0,0.495,0.15236,0.150882,2.56498629,0.0251333,0.0,0.0,0.0,0.0,0.0
3810,Non - Fraud,4.33,10691.71,246000.43,21,23,0,4.08,0.915225,1.000953,21.02000342,0.030181586,0.0,0.0,0.0,0.0,0.0
3811,Fraud,0.0,405.39,10080.32,1,3,0,0.570079,0.190427,0.570419,0.5704193000000001,0.0008609999999999,0.0,0.0,0.0,0.0,0.0
3812,Non - Fraud,0.0,46482.28,464822.75,0,10,1,1.008,0.342543,0.0,0.0,3.42542975,20.9579442,0.0,0.0,0.0,2.0
3813,Non - Fraud,0.0,0.0,8.6,1,1,0,0.04287,0.04287,0.04225,0.04225002,0.00062,0.0,0.0,0.0,0.0,0.0
3814,Fraud,1353.66,116.58,4877.05,3,7,0,1.994,0.590627,1.377009,4.13102561,0.00336,0.0,0.0,0.0,0.0,0.0
3815,Non - Fraud,0.0,0.0,0.67,1,1,0,11.0,11.0,10.99938,10.99938,0.00062,0.0,0.0,0.0,0.0,0.0
3816,Non - Fraud,11111.27,0.0,22222.55,2,1,0,0.263649,0.263649,0.131383,0.26276661,0.000882,0.0,0.0,0.0,0.0,0.0
3817,Non - Fraud,6.14,62.16,61584.9,9997,3,3128,25.0,15.0,1e-06,0.005608327,44.99439167,0.0,0.0,0.0,0.0,0.0
3818,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,Non - Fraud,0.0,5039.46,226775.5,0,45,1,1.128951,0.913706,0.0,0.0,41.11675788,1.147086676,0.0,0.0,0.0,2.0
3820,Non - Fraud,530.19,192.89,658496.57,116,3095,0,289.684512,5.011661,133.715845,15511.03806,0.054279056,604.3139398,3.778569501,0.0,2.0,3.0
3821,Fraud,0.0,67.29,10739.72,1,9,0,5.0,1.471818,13.245505,13.24550508,0.0008609999999999,1500.0,0.0,0.0,0.0,1.0
3822,Fraud,0.0,0.0,15810.1,1,1,0,0.059814,0.059814,0.058953,0.05895325,0.0008609999999999,13.37,0.0,0.0,0.0,1.0
3823,Non - Fraud,27.64,893.76,1106995.82,1183,1202,0,11.929794,1.271108,1.290664,1526.85571,1.01591175,6.6e-11,100.0,0.0,1.0,1.0
3824,Fraud,0.0,726.18,386616.2,1,18,0,4.99348,0.980107,17.641059,17.64105916,0.0008609999999999,100.337,0.0,0.0,0.0,4.0
3825,Non - Fraud,141351.31,728.82,567591.7,4,3,0,0.6703720000000001,0.376209,0.281563,1.126250448,0.002377512,0.0,0.0,0.0,0.0,0.0
3826,Non - Fraud,0.0,5341.79,133544.85,0,25,1,83.0,15.373160999999998,0.0,0.0,384.3290338,2.167795107,0.0,0.0,0.0,1.0
3827,Non - Fraud,63.55,624.17,2063.15,3,3,0,2.915537,1.47459,1.474149,4.422447,0.00132317,0.0,0.0,0.0,0.0,0.0
3828,Non - Fraud,155.03,1746.92,770591.87,283,416,0,800.173241,16.431147,24.15206,6835.033105,0.32388012,3936.340216,2434.16467,0.0,2.0,5.0
3829,Non - Fraud,16.92,0.0,50.75,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3830,Non - Fraud,1933.05,3924.67,995929.33,233,139,0,50.449086,7.847111999999999,4.755155,1107.951133,-17.20252198,464323.1929,354504.2989,0.0,21.0,32.0
3831,Fraud,24303.45,17206.14,148832.22,4,3,0,0.69,0.311,0.421404,1.685617221,-0.752617221,8625.933819,7647.501,0.0,1.0,3.0
3832,Non - Fraud,1904.23,4621.92,72065.0,16,9,0,10.0,1.9476830000000005,1.118571,17.89714367,-0.367999256,483.5530638999999,482.94869960000005,0.0,4.0,5.0
3833,Non - Fraud,161.67,0.04,323.42,2,2,0,79.672329,50.5,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0
3834,Non - Fraud,9.22,60.33,263261.13,3387,3846,0,6459.946257,3.876054,4.40091,14905.88052,1.422561006,0.0,0.0,0.0,0.0,0.0
3835,Non - Fraud,0.0,61629.96,309169.87,1,4,0,33.728194,8.820879,35.282657,35.28265659,0.0008609999999999,2390.466394,0.0,0.0,0.0,8.0
3836,Fraud,0.0,0.0,1278.43,1,1,0,0.5998319999999999,0.5998319999999999,0.5990340000000001,0.5990340000000001,0.000798,1.337,0.0,0.0,0.0,1.0
3837,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,Non - Fraud,3.26,0.7,330.68,101,2,0,5896.537461999998,5000.5,99.019293,10000.94857,0.051429,0.0,0.0,0.0,0.0,0.0
3839,Non - Fraud,29798.8,100.81,89598.02,3,2,0,1.00951,1.003493,0.668512,2.00553645,0.001449,0.060711297,0.0,0.0,0.0,1.0
3840,Non - Fraud,42862.41,8542.04,316968.72,6,7,0,9.068317,2.386581,3.083288,18.49972531,-1.793660082,1079.6896869999996,247.61252510000003,0.0,1.0,8.0
3841,Fraud,0.0,608.56,37122.32,0,61,1,28.97,2.978425,0.0,0.0,181.683921,416000.0,0.0,416000.0,0.0,2.0
3842,Non - Fraud,111.84,110037.47,991455.63,10,9,0,0.24933,0.0729399999999999,0.064951,0.64950791,0.00695108,0.0,100.0,0.0,1.0,0.0
3843,Non - Fraud,5148.41,3084.66,664814.18,80,82,0,0.999969,0.088548,0.090444,7.235542777999999,0.025368042,0.0,0.0,0.0,0.0,0.0
3844,Fraud,0.0,0.0,71726.35,1,1,0,0.05,0.05,0.049,0.049,0.001,13.37,0.0,0.0,0.0,1.0
3845,Non - Fraud,22977.89,8578.63,706189.25,27,10,0,12.0,3.322431,14.187881,383.0727776,-349.8484634,3585.5845,1306.313816,0.0,2.0,6.0
3846,Non - Fraud,23.79,0.0,71.38,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3847,Non - Fraud,158.28,0.63,317.83,2,2,0,69.405272,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3848,Non - Fraud,2.93,0.42,9.63,3,2,0,1163.145355,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3849,Fraud,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0.0,1.0,99.0,100.0,0.0,1.0,1.0
3850,Fraud,0.0,30.35,1335.33,0,44,1,50.0,3.430111,0.0,0.0,150.9249,1.337,0.0,0.0,0.0,1.0
3851,Non - Fraud,162.72,0.84,327.13,2,2,0,80.391423,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3852,Non - Fraud,28669.34,6634.31,242623.3,8,2,0,0.565805,0.532903,0.131917,1.055337634,0.010467366,74.08679012,73.88679012,0.0,2.0,3.0
3853,Fraud,260.49,158.2,14169.92,38,27,0,115.048865,10.25182,7.283266,276.7641086,0.035043687,57097.445320000006,57081.10832000001,0.0,2.0,19.0
3854,Non - Fraud,162.38,0.63,326.03,2,2,0,71.12586800000003,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3855,Fraud,15392.2,0.0,30784.4,2,1,0,0.0004,0.0004,0.0,0.0,0.0004,3.95503,1.0,0.0,1.0,4.0
3856,Non - Fraud,163.47,0.21,327.37,2,2,0,96.987404,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3857,Non - Fraud,106.92,1523.8,1010246.45,470,630,0,1.000061,0.060151,0.080238,37.71184189,0.183341597,33.48725259,0.0,0.0,0.0,4.0
3858,Non - Fraud,19.56,61380.14,306978.93,4,5,0,1.363625,0.7754850000000001,0.966333,3.86533369,0.012089918,0.0,0.0,0.0,0.0,0.0
3859,Non - Fraud,0.0,0.0,6.42,1,1,0,0.216697,0.216697,0.216225,0.216225364,0.000471636,0.0,0.0,0.0,0.0,0.0
3860,Non - Fraud,1512.75,4993.86,996626.2,332,99,0,90.321455,6.275012,1.931481,641.2516568,-20.02546603,299160.2824,281452.6753,0.0,32.0,87.0
3861,Non - Fraud,0.0,22677.9,226778.98,0,10,1,11.99947,2.964513,0.0,0.0,29.64513085,0.075280986,0.0,0.0,0.0,1.0
3862,Non - Fraud,162.51,0.05,325.12,2,2,0,82.251161,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3863,Non - Fraud,30.87,5059.64,1119851.92,218,220,0,0.1575,0.067557,0.067222,14.65429711,0.208246912,0.0,100.0,0.0,1.0,0.0
3864,Non - Fraud,0.0,0.0,88.03,1,1,0,0.045,0.045,0.0428,0.0428,0.0022,0.0,0.0,0.0,0.0,0.0
3865,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0
3866,Fraud,0.0,1044.94,22955.32,1,9,0,1.050938,0.663082,5.9668730000000005,5.96687287,0.0008609999999999,100.0,0.0,0.0,0.0,1.0
3867,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0
3868,Fraud,798.49,345.09,50946.92,53,25,0,2.088667,0.586097,0.281574,14.92343718,-0.270999784,1.337,0.0,0.0,0.0,1.0
3869,Non - Fraud,161.74,0.82,325.12,2,2,0,67.211556,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
3870,Non - Fraud,152.67,0.0,305.33,2,1,0,101.0,101.0,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0
3871,Non - Fraud,163.12,0.4,327.45,2,3,0,90.901414,33.666667,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3872,Non - Fraud,24138.32,18486.68,515619.83,16,7,0,12.179621,5.044752,2.199696,35.19513809,0.11812802,70370.81554,43753.3379,0.0,2.0,13.0
3873,Non - Fraud,11200.08,5511.61,234671.05,18,6,0,10.0,4.266438,1.421005,25.57809135,0.020535648,1.000014938,10000.00001,0.0,4.0,5.0
3874,Non - Fraud,160.58,0.0,321.17,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3875,Non - Fraud,10.98,652.71,1337841.2,1407,2026,0,261.89,2.408585,3.4674949999999995,4878.765090999998,1.027110559,455.45751460000014,0.0,0.0,0.0,8.0
3876,Non - Fraud,0.0,8577.01,283041.4,0,33,1,14.9995,1.495514,0.0,0.0,49.35197343,1.529543905,0.0,0.0,0.0,2.0
3877,Fraud,0.0,0.0,3693.58,1,1,0,0.505131,0.505131,0.504711,0.50471095,0.00042,0.0,0.0,0.0,0.0,0.0
3878,Non - Fraud,0.0,1608.37,226780.42,0,141,1,0.7776430000000001,0.306979,0.0,0.0,43.28400344,2.103447542,0.0,0.0,0.0,3.0
3879,Non - Fraud,52.17,5168.35,1226718.08,233,235,0,2.0,1.037243,1.045323,243.5603128,0.19173435,0.0,0.0,0.0,0.0,0.0
3880,Non - Fraud,21157.32,24037.56,540453.95,21,4,0,0.01,0.00875,0.000658,0.013828153,0.021171847,3081562.0,3084055.0,0.0,3.0,10.0
3881,Non - Fraud,0.0,0.0,89.1,1,1,0,1.015082,1.015082,1.012037,1.01203736,0.00304422,0.0,0.0,0.0,0.0,0.0
3882,Non - Fraud,160.75,0.53,322.55,2,2,0,64.43799,50.5,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0
3883,Non - Fraud,159.49,0.84,320.67,2,2,0,77.68876,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3884,Non - Fraud,13.03,120.21,203913.92,1460,1538,0,64.0,1.489594,1.569337,2291.232368,-0.236779,0.0,0.0,0.0,0.0,0.0
3885,Non - Fraud,6226.86,1675.52,929903.8,134,57,0,16.461612,3.89267,1.829205,245.1134222,-23.23123404,229845.5493,238992.4649,0.0,18.0,23.0
3886,Non - Fraud,1498.56,2582.86,58065.77,6,19,0,0.5571,0.129691,0.410249,2.461491213,0.002646,0.0,0.0,0.0,0.0,0.0
3887,Non - Fraud,5.98,0.0,17.93,3,2,0,1126.081753,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3888,Non - Fraud,1572.64,3544.44,1194759.93,336,188,0,22943.79752,1288.712289,721.064972,242277.8306,0.079839968,51332.08413,0.0,0.0,0.0,30.0
3889,Fraud,0.0,0.0,56865.3,1,1,0,0.5,0.5,0.4991390000000001,0.4991390000000001,0.0008609999999999,1.337,0.0,0.0,0.0,1.0
3890,Non - Fraud,3832.66,20453.16,374458.65,39,11,0,27.197169,6.817887,4.359305,170.01289939999995,-95.01614472,118301.9718,132851.6624,0.0,7.0,16.0
3891,Fraud,0.0,0.0,37.33,0,1,1,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
3892,Non - Fraud,353.75,6463.39,599650.35,69,89,0,1.010549,0.851354,1.097723,75.74288203,0.027582764,222.2663142,0.0,0.0,0.0,3.0
3893,Non - Fraud,5179.02,47115.8,800463.88,9,16,0,52.164962,10.688288,19.000413,171.0037208,0.008882494,0.602610381,0.602610381,0.0,1.0,1.0
3894,Non - Fraud,11.89,6706.15,13436.08,2,2,0,2.7,2.35,2.349539,4.699078726000001,0.000921274,0.0,0.0,0.0,0.0,0.0
3895,Non - Fraud,21.0,0.0,63.0,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
3896,Non - Fraud,0.0,29441.74,88325.22,0,3,1,21.395,7.135,0.0,0.0,21.405,0.0,0.0,0.0,0.0,0.0
3897,Non - Fraud,30.79,4795.32,404622.88,59,84,0,11.347094,0.505571,0.718568,42.3955002,0.072426214,0.0,0.0,0.0,0.0,0.0
3898,Non - Fraud,101.53,0.0,304.58,3,1,0,101.0,101.0,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0
3899,Fraud,1656.85,982.23,36461.33,6,27,0,5.0,0.887309,4.158333,24.95,-0.99265591,4.57156789,0.0,0.0,0.0,3.0
3900,Non - Fraud,0.0,4627.71,319312.13,0,69,1,1.004336,0.801578,0.0,0.0,55.30887946,5.784249003999999,0.0,0.0,0.0,3.0
3901,Non - Fraud,155.84,0.0,311.68,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
3902,Non - Fraud,2.45,0.66,8.67,3,2,0,1366.489443,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
3903,Non - Fraud,54.99,705.97,887243.9,5107,859,19,40.0,1.351856,1.513027,7727.027304000001,-6565.782688,10365.77453,0.0,0.0,0.0,4.0
3904,Non - Fraud,56.4,27.42,251.45,3,3,0,0.10944,0.086091,0.085516,0.256546829,0.001726783,0.0,0.0,0.0,0.0,0.0
3905,Fraud,751.87,293.18,11547.58,6,24,0,6.399139,1.193881,4.774624,28.64774293,0.005397,0.0,0.0,0.0,0.0,0.0
3906,Non - Fraud,0.0,0.0,20.95,1,1,0,11.0,11.0,10.99938,10.99938,0.00062,0.0,0.0,0.0,0.0,0.0
3907,Non - Fraud,11502.4,0.0,23004.8,2,1,0,100.01,100.01,50.0,100.0,0.01,990000.0,990000.0,0.0,1.0,1.0
